density,category,window
0.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.5,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.5,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
1.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
1.5,Housekeeping,3000
0.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
2.0,Housekeeping,3000
0.0,Housekeeping,3000
0.5,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
2.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
0.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
1.0,Housekeeping,3000
0.5,Housekeeping,3000
0.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
1.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.5,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
2.3333333333333335,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
1.5,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.5,Housekeeping,3000
0.5,Housekeeping,3000
2.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
0.5,Housekeeping,3000
2.0,Housekeeping,3000
2.5,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.0,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.5,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
2.1666666666666665,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
0.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
2.3333333333333335,Housekeeping,3000
0.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
1.5,Housekeeping,3000
0.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.0,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.0,Housekeeping,3000
0.5,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.5,Housekeeping,3000
1.0,Housekeeping,3000
1.5,Housekeeping,3000
2.0,Housekeeping,3000
1.5,Housekeeping,3000
1.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.5,Housekeeping,3000
2.1666666666666665,Housekeeping,3000
1.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
1.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.5,Housekeeping,3000
0.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
0.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.5,Housekeeping,3000
1.5,Housekeeping,3000
1.0,Housekeeping,3000
0.5,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
0.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
1.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.0,Housekeeping,3000
0.0,Housekeeping,3000
1.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.5,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
0.5,Housekeeping,3000
0.5,Housekeeping,3000
1.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
2.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.5,Housekeeping,3000
0.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.0,Housekeeping,3000
0.5,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
2.0,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
2.0,Housekeeping,3000
0.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
0.5,Housekeeping,3000
1.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.5,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.0,Housekeeping,3000
2.0,Housekeeping,3000
1.0,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
1.5,Housekeeping,3000
2.1666666666666665,Housekeeping,3000
2.3333333333333335,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.5,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.5,Housekeeping,3000
0.0,Housekeeping,3000
2.0,Housekeeping,3000
2.3333333333333335,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
2.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.5,Housekeeping,3000
2.0,Housekeeping,3000
1.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
0.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.5,Housekeeping,3000
1.0,Housekeeping,3000
2.5,Housekeeping,3000
1.5,Housekeeping,3000
0.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
2.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
1.5,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.0,Housekeeping,3000
0.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.0,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
2.1666666666666665,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.0,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.0,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.5,Housekeeping,3000
1.5,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.5,Housekeeping,3000
1.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
1.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.0,Housekeeping,3000
0.0,Housekeeping,3000
0.5,Housekeeping,3000
1.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
0.5,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.5,Housekeeping,3000
0.5,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.0,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.0,Housekeeping,3000
0.5,Housekeeping,3000
1.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
1.5,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.8333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.0,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
2.0,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
1.0,Housekeeping,3000
0.5,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
2.0,Housekeeping,3000
1.0,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
1.5,Housekeeping,3000
0.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.5,Housekeeping,3000
0.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.5,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.5,Housekeeping,3000
0.5,Housekeeping,3000
1.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.0,Housekeeping,3000
1.0,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.5,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.8333333333333334,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
1.0,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.0,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.3333333333333333,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.5,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
0.0,Housekeeping,3000
0.0,Housekeeping,3000
0.16666666666666666,Housekeeping,3000
0.3333333333333333,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
0.6666666666666666,Housekeeping,3000
1.5,Housekeeping,3000
1.6666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
1.0,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
2.1666666666666665,Housekeeping,3000
1.1666666666666667,Housekeeping,3000
